piece_moved,is_checkmate,is_draw,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
3,FALSE,FALSE,2,45,2,0,21,3,5,23,109,e2h5,FALSE
3,FALSE,FALSE,2,45,2,3,24,2,5,23,109,e2g4,FALSE
3,FALSE,FALSE,2,45,2,1,29,1,5,23,109,e2f3,FALSE
3,FALSE,FALSE,2,46,2,0,24,-1,5,23,109,e2f1,FALSE
3,FALSE,FALSE,2,46,2,0,24,-1,5,23,109,e2d1,FALSE
3,FALSE,FALSE,2,46,2,1,21,3,5,23,109,d2a5,FALSE
3,FALSE,FALSE,2,45,2,0,24,2,5,23,109,d2b4,FALSE
3,FALSE,FALSE,2,46,2,0,25,1,6,23,109,d2c3,FALSE
3,FALSE,FALSE,2,46,2,0,25,-1,5,23,109,d2c1,FALSE
4,FALSE,FALSE,2,46,1,0,23,0,5,23,109,h1g1,FALSE
4,FALSE,FALSE,2,46,1,0,28,0,5,23,109,h1f1,FALSE
6,FALSE,FALSE,2,46,0,0,21,0,5,23,109,e1f1,FALSE
6,FALSE,FALSE,2,46,0,0,23,0,5,23,109,e1d1,FALSE
4,FALSE,FALSE,2,46,1,0,30,1,5,23,109,a1a2,FALSE
4,FALSE,FALSE,2,46,1,0,29,0,5,23,109,a1d1,FALSE
4,FALSE,FALSE,2,46,1,0,29,0,5,23,109,a1c1,FALSE
4,FALSE,FALSE,2,46,1,0,25,0,5,23,109,a1b1,FALSE
6,FALSE,FALSE,2,46,0,0,28,0,5,23,109,e1g1,FALSE
6,FALSE,FALSE,2,46,0,0,31,0,5,23,109,e1c1,FALSE
1,FALSE,FALSE,2,45,2,0,21,1,5,23,109,g3g4,FALSE
1,FALSE,FALSE,2,46,2,0,24,1,5,23,109,e3e4,FALSE
1,FALSE,FALSE,2,46,2,0,24,1,5,23,109,d3d4,FALSE
1,FALSE,FALSE,2,46,2,0,24,1,5,23,109,h2h3,FALSE
1,FALSE,FALSE,2,45,2,0,24,1,5,23,109,f2f3,FALSE
1,FALSE,FALSE,2,47,2,0,25,1,5,23,109,b2b3,FALSE
1,FALSE,FALSE,2,45,2,0,24,2,6,23,109,f2f4,TRUE
1,FALSE,FALSE,2,46,2,0,25,2,5,23,109,b2b4,FALSE
2,FALSE,FALSE,1,4,2,0,20,2,6,24,110,h4g6,FALSE
2,FALSE,FALSE,1,47,2,1,20,1,5,24,110,h4f5,FALSE
2,FALSE,FALSE,1,48,2,0,23,-1,6,24,110,h4f3,FALSE
2,FALSE,FALSE,1,49,2,0,20,-2,5,24,110,h4g2,FALSE
5,FALSE,FALSE,2,50,2,3,14,3,5,24,110,c4f7,FALSE
5,FALSE,FALSE,1,47,2,3,14,2,6,24,110,c4e6,FALSE
5,FALSE,FALSE,1,49,2,1,14,2,4,24,110,c4a6,FALSE
5,FALSE,FALSE,1,48,2,1,19,1,5,24,110,c4d5,FALSE
5,FALSE,FALSE,4,44,2,1,14,1,6,24,110,c4c5,FALSE
5,FALSE,FALSE,1,48,2,4,15,1,4,24,110,c4b5,FALSE
5,FALSE,FALSE,2,47,2,0,23,0,5,24,110,c4f4,FALSE
5,FALSE,FALSE,1,48,2,1,28,0,6,24,110,c4e4,FALSE
5,FALSE,FALSE,1,46,2,0,24,0,6,24,110,c4d4,FALSE
5,FALSE,FALSE,1,48,2,1,24,0,4,24,110,c4b4,FALSE
5,FALSE,FALSE,2,51,2,3,14,0,4,24,110,c4a4,FALSE
5,FALSE,FALSE,1,48,2,0,24,-1,5,24,110,c4c3,FALSE
5,FALSE,FALSE,1,50,2,1,15,-1,5,24,110,c4b3,FALSE
5,FALSE,FALSE,1,49,2,0,15,-2,4,24,110,c4c2,FALSE
5,FALSE,FALSE,1,49,2,0,29,-2,5,24,110,c4a2,FALSE
5,FALSE,FALSE,1,49,2,0,29,-3,4,24,110,c4c1,FALSE
3,FALSE,FALSE,1,48,2,0,20,3,5,24,110,e2h5,FALSE
3,FALSE,FALSE,1,48,2,3,20,2,5,24,110,e2g4,FALSE
3,FALSE,FALSE,1,48,2,1,28,1,5,24,110,e2f3,FALSE
3,FALSE,FALSE,1,49,2,0,23,-1,5,24,110,e2f1,FALSE
3,FALSE,FALSE,1,49,2,0,23,-1,5,24,110,e2d1,FALSE
3,FALSE,FALSE,1,49,2,1,19,3,5,24,110,d2a5,FALSE
3,FALSE,FALSE,1,48,2,0,22,2,5,24,110,d2b4,FALSE
3,FALSE,FALSE,1,48,2,0,23,1,6,24,110,d2c3,TRUE
3,FALSE,FALSE,1,49,2,0,24,-1,5,24,110,d2c1,FALSE
4,FALSE,FALSE,1,49,1,0,22,0,5,24,110,h1g1,FALSE
4,FALSE,FALSE,1,49,1,0,27,0,5,24,110,h1f1,FALSE
6,FALSE,FALSE,1,49,0,0,30,1,5,24,110,e1f2,FALSE
6,FALSE,FALSE,1,49,0,0,20,0,5,24,110,e1f1,FALSE
6,FALSE,FALSE,1,49,0,0,23,0,5,24,110,e1d1,FALSE
4,FALSE,FALSE,1,49,1,0,29,1,5,24,110,a1a2,FALSE
4,FALSE,FALSE,1,49,1,0,28,0,5,24,110,a1d1,FALSE
4,FALSE,FALSE,1,49,1,0,28,0,5,24,110,a1c1,FALSE
4,FALSE,FALSE,1,49,1,0,24,0,5,24,110,a1b1,FALSE
6,FALSE,FALSE,1,49,0,0,27,0,5,24,110,e1g1,FALSE
6,FALSE,FALSE,1,49,0,0,31,0,5,24,110,e1c1,FALSE
1,FALSE,FALSE,2,47,2,0,20,1,6,24,110,g3f4,FALSE
1,FALSE,FALSE,2,49,2,0,23,1,6,24,110,e3f4,FALSE
1,FALSE,FALSE,1,47,2,0,20,1,5,24,110,g3g4,FALSE
1,FALSE,FALSE,1,50,2,0,23,1,5,24,110,e3e4,FALSE
1,FALSE,FALSE,1,46,2,0,23,1,5,24,110,d3d4,FALSE
1,FALSE,FALSE,1,49,2,0,22,1,5,24,110,h2h3,FALSE
1,FALSE,FALSE,1,51,2,0,24,1,5,24,110,b2b3,FALSE
1,FALSE,FALSE,1,50,2,0,24,2,5,24,110,b2b4,FALSE
2,FALSE,FALSE,1,4,2,0,20,2,6,25,111,h4g6,FALSE
2,FALSE,FALSE,1,45,2,1,21,1,6,25,111,h4f5,FALSE
2,FALSE,FALSE,1,46,2,0,23,-1,6,25,111,h4f3,FALSE
2,FALSE,FALSE,1,47,2,0,21,-2,6,25,111,h4g2,FALSE
5,FALSE,FALSE,2,47,2,3,14,3,6,25,111,c4f7,FALSE
5,FALSE,FALSE,1,44,2,3,15,2,6,25,111,c4e6,FALSE
5,FALSE,FALSE,1,45,2,0,19,1,5,25,111,c4d5,FALSE
5,FALSE,FALSE,4,41,2,1,15,1,6,25,111,c4c5,FALSE
5,FALSE,FALSE,2,46,2,3,14,1,5,25,111,c4b5,FALSE
5,FALSE,FALSE,2,44,2,0,24,0,5,25,111,c4f4,FALSE
5,FALSE,FALSE,1,45,2,0,29,0,6,25,111,c4e4,TRUE
5,FALSE,FALSE,1,44,2,0,24,0,6,25,111,c4d4,FALSE
5,FALSE,FALSE,1,44,2,0,23,0,5,25,111,c4b4,FALSE
5,FALSE,FALSE,2,48,2,0,14,0,5,25,111,c4a4,FALSE
5,FALSE,FALSE,1,47,2,0,14,-1,6,25,111,c4b3,FALSE
5,FALSE,FALSE,1,46,2,0,28,-2,6,25,111,c4a2,FALSE
3,FALSE,FALSE,10,36,2,1,20,3,6,25,111,c3f6,FALSE
3,FALSE,FALSE,1,46,2,0,20,2,5,25,111,c3e5,FALSE
3,FALSE,FALSE,1,48,2,1,19,2,5,25,111,c3a5,FALSE
3,FALSE,FALSE,1,45,2,0,24,1,6,25,111,c3d4,FALSE
3,FALSE,FALSE,1,46,2,0,22,1,5,25,111,c3b4,FALSE
3,FALSE,FALSE,1,48,2,0,23,-1,5,25,111,c3d2,FALSE
3,FALSE,FALSE,1,46,2,0,20,3,6,25,111,e2h5,FALSE
3,FALSE,FALSE,1,46,2,3,20,2,6,25,111,e2g4,FALSE
3,FALSE,FALSE,1,46,2,0,28,1,6,25,111,e2f3,FALSE
3,FALSE,FALSE,1,47,2,0,23,-1,6,25,111,e2f1,FALSE
3,FALSE,FALSE,1,47,2,0,23,-1,6,25,111,e2d1,FALSE
4,FALSE,FALSE,1,47,1,0,22,0,6,25,111,h1g1,FALSE
4,FALSE,FALSE,1,47,1,0,27,0,6,25,111,h1f1,FALSE
6,FALSE,FALSE,1,47,0,0,34,1,6,25,111,e1f2,FALSE
6,FALSE,FALSE,1,47,0,0,34,1,6,25,111,e1d2,FALSE
6,FALSE,FALSE,1,47,0,0,23,0,6,25,111,e1f1,FALSE
6,FALSE,FALSE,1,47,0,0,23,0,6,25,111,e1d1,FALSE
4,FALSE,FALSE,1,47,1,0,28,1,6,25,111,a1a2,FALSE
4,FALSE,FALSE,1,47,1,0,28,0,6,25,111,a1d1,FALSE
4,FALSE,FALSE,1,47,1,0,23,0,6,25,111,a1c1,FALSE
4,FALSE,FALSE,1,47,1,0,23,0,6,25,111,a1b1,FALSE
6,FALSE,FALSE,1,47,0,0,30,0,6,25,111,e1g1,FALSE
6,FALSE,FALSE,1,47,0,0,30,0,6,25,111,e1c1,FALSE
1,FALSE,FALSE,2,45,2,0,20,1,6,25,111,g3f4,FALSE
1,FALSE,FALSE,2,47,2,0,24,1,6,25,111,e3f4,FALSE
1,FALSE,FALSE,1,45,2,0,20,1,6,25,111,g3g4,FALSE
1,FALSE,FALSE,1,48,2,0,24,1,6,25,111,e3e4,FALSE
1,FALSE,FALSE,1,45,2,0,23,1,5,25,111,d3d4,FALSE
1,FALSE,FALSE,1,47,2,0,22,1,6,25,111,h2h3,FALSE
1,FALSE,FALSE,1,48,2,0,28,1,6,25,111,b2b3,FALSE
1,FALSE,FALSE,1,46,2,0,28,2,6,25,111,b2b4,FALSE
2,FALSE,FALSE,1,4,2,1,29,2,8,26,112,h4g6,FALSE
2,FALSE,FALSE,1,42,2,1,29,1,8,26,112,h4f5,FALSE
2,FALSE,FALSE,1,43,2,1,24,-1,8,26,112,h4f3,FALSE
2,FALSE,FALSE,1,44,2,1,24,-2,8,26,112,h4g2,FALSE
5,FALSE,FALSE,6,40,2,6,19,4,8,26,112,e4a8,FALSE
5,FALSE,FALSE,1,1,2,1,14,3,7,26,112,e4h7,FALSE
5,FALSE,FALSE,1,46,2,2,19,3,8,26,112,e4b7,FALSE
5,FALSE,FALSE,1,46,2,1,23,2,7,26,112,e4g6,FALSE
5,FALSE,FALSE,10,34,2,4,15,2,6,26,112,e4e6,TRUE
5,FALSE,FALSE,1,45,2,3,19,2,8,26,112,e4c6,FALSE
5,FALSE,FALSE,1,42,2,1,23,1,8,26,112,e4f5,FALSE
5,FALSE,FALSE,1,45,2,1,24,1,7,26,112,e4e5,FALSE
5,FALSE,FALSE,1,42,2,1,19,1,7,26,112,e4d5,FALSE
5,FALSE,FALSE,2,43,2,0,24,0,7,26,112,e4f4,FALSE
5,FALSE,FALSE,1,45,2,1,24,0,8,26,112,e4d4,FALSE
5,FALSE,FALSE,1,45,2,1,23,0,8,26,112,e4c4,FALSE
5,FALSE,FALSE,1,44,2,1,23,0,7,26,112,e4b4,FALSE
5,FALSE,FALSE,2,48,2,1,14,0,7,26,112,e4a4,FALSE
5,FALSE,FALSE,1,45,2,1,29,-1,8,26,112,e4f3,FALSE
5,FALSE,FALSE,1,46,2,1,28,-2,8,26,112,e4g2,FALSE
3,FALSE,FALSE,2,2,2,1,26,4,8,26,112,c3g7,FALSE
3,FALSE,FALSE,1,42,2,1,26,3,8,26,112,c3f6,FALSE
3,FALSE,FALSE,1,44,2,1,29,2,7,26,112,c3e5,FALSE
3,FALSE,FALSE,1,46,2,2,25,2,8,26,112,c3a5,FALSE
3,FALSE,FALSE,1,43,2,1,29,1,8,26,112,c3d4,FALSE
3,FALSE,FALSE,1,44,2,1,28,1,8,26,112,c3b4,FALSE
3,FALSE,FALSE,1,46,2,1,28,-1,8,26,112,c3d2,FALSE
3,FALSE,FALSE,1,43,2,1,26,3,8,26,112,e2h5,FALSE
3,FALSE,FALSE,1,43,2,1,26,2,8,26,112,e2g4,FALSE
3,FALSE,FALSE,1,43,2,1,29,1,8,26,112,e2f3,FALSE
3,FALSE,FALSE,1,44,2,1,29,-1,8,26,112,e2f1,FALSE
3,FALSE,FALSE,1,44,2,1,29,-1,8,26,112,e2d1,FALSE
4,FALSE,FALSE,1,44,1,1,23,0,8,26,112,h1g1,FALSE
4,FALSE,FALSE,1,44,1,1,28,0,8,26,112,h1f1,FALSE
6,FALSE,FALSE,1,44,0,1,34,1,8,26,112,e1f2,FALSE
6,FALSE,FALSE,1,44,0,1,34,1,8,26,112,e1d2,FALSE
6,FALSE,FALSE,1,44,0,1,29,0,8,26,112,e1f1,FALSE
6,FALSE,FALSE,1,44,0,1,29,0,8,26,112,e1d1,FALSE
4,FALSE,FALSE,1,44,1,1,29,1,8,26,112,a1a2,FALSE
4,FALSE,FALSE,1,44,1,1,34,0,8,26,112,a1d1,FALSE
4,FALSE,FALSE,1,44,1,1,29,0,8,26,112,a1c1,FALSE
4,FALSE,FALSE,1,44,1,1,29,0,8,26,112,a1b1,FALSE
6,FALSE,FALSE,1,44,0,1,31,0,8,26,112,e1g1,FALSE
6,FALSE,FALSE,1,44,0,1,31,0,8,26,112,e1c1,FALSE
1,FALSE,FALSE,2,41,2,0,26,1,8,26,112,g3f4,FALSE
1,FALSE,FALSE,2,43,2,0,29,1,8,26,112,e3f4,FALSE
1,FALSE,FALSE,1,42,2,1,26,1,8,26,112,g3g4,FALSE
1,FALSE,FALSE,1,45,2,1,20,1,7,26,112,d3d4,FALSE
1,FALSE,FALSE,1,44,2,1,28,1,8,26,112,h2h3,FALSE
1,FALSE,FALSE,1,44,2,1,30,1,8,26,112,b2b3,FALSE
1,FALSE,FALSE,1,43,2,1,31,2,8,26,112,b2b4,FALSE
2,FALSE,FALSE,1,3,2,1,11,2,6,27,113,h4g6,FALSE
2,FALSE,FALSE,1,35,2,1,12,1,6,27,113,h4f5,FALSE
2,FALSE,FALSE,1,37,2,1,14,-1,6,27,113,h4f3,FALSE
2,FALSE,FALSE,1,38,2,1,12,-2,6,27,113,h4g2,FALSE
3,FALSE,FALSE,2,3,2,2,11,4,6,27,113,c3g7,FALSE
3,FALSE,FALSE,1,37,2,1,11,3,6,27,113,c3f6,FALSE
3,FALSE,FALSE,1,39,2,1,11,2,5,27,113,c3e5,FALSE
3,FALSE,FALSE,1,40,2,2,10,2,5,27,113,c3a5,FALSE
3,FALSE,FALSE,1,37,2,1,15,1,6,27,113,c3d4,FALSE
3,FALSE,FALSE,1,38,2,1,13,1,5,27,113,c3b4,FALSE
3,FALSE,FALSE,1,40,2,1,14,-1,5,27,113,c3d2,FALSE
3,FALSE,FALSE,1,37,2,1,10,3,6,27,113,e2h5,FALSE
3,FALSE,FALSE,1,37,2,1,10,2,6,27,113,e2g4,FALSE
3,FALSE,FALSE,1,37,2,1,18,1,7,27,113,e2f3,TRUE
3,FALSE,FALSE,1,38,2,1,14,-1,6,27,113,e2f1,FALSE
3,FALSE,FALSE,1,38,2,1,13,-1,6,27,113,e2d1,FALSE
4,FALSE,FALSE,1,38,1,1,13,0,6,27,113,h1g1,FALSE
4,FALSE,FALSE,1,38,1,1,18,0,6,27,113,h1f1,FALSE
6,FALSE,FALSE,1,38,0,1,25,1,6,27,113,e1f2,FALSE
6,FALSE,FALSE,1,38,0,1,25,1,6,27,113,e1d2,FALSE
6,FALSE,FALSE,1,38,0,1,14,0,6,27,113,e1f1,FALSE
6,FALSE,FALSE,1,38,0,1,14,0,6,27,113,e1d1,FALSE
4,FALSE,FALSE,1,38,1,1,14,1,6,27,113,a1a2,FALSE
4,FALSE,FALSE,1,38,1,1,19,0,6,27,113,a1d1,FALSE
4,FALSE,FALSE,1,38,1,1,14,0,6,27,113,a1c1,FALSE
4,FALSE,FALSE,1,38,1,1,14,0,6,27,113,a1b1,FALSE
6,FALSE,FALSE,1,38,0,1,21,0,6,27,113,e1g1,FALSE
6,FALSE,FALSE,1,38,0,1,21,0,6,27,113,e1c1,FALSE
1,FALSE,FALSE,2,35,2,0,11,1,6,27,113,g3f4,FALSE
1,FALSE,FALSE,2,37,2,0,15,1,6,27,113,e3f4,FALSE
1,FALSE,FALSE,1,36,2,1,11,1,6,27,113,g3g4,FALSE
1,FALSE,FALSE,1,39,2,1,15,1,7,27,113,e3e4,FALSE
1,FALSE,FALSE,1,39,2,2,14,1,5,27,113,d3d4,FALSE
1,FALSE,FALSE,1,38,2,1,13,1,6,27,113,h2h3,FALSE
1,FALSE,FALSE,1,38,2,1,15,1,6,27,113,b2b3,FALSE
1,FALSE,FALSE,1,37,2,1,16,2,6,27,113,b2b4,FALSE
2,FALSE,FALSE,0,3,2,0,12,2,7,28,114,h4g6,FALSE
2,FALSE,FALSE,0,36,2,0,12,1,7,28,114,h4f5,FALSE
2,FALSE,FALSE,0,39,2,0,10,-2,7,28,114,h4g2,FALSE
3,FALSE,FALSE,5,34,2,0,15,5,7,28,114,f3a8,TRUE
3,FALSE,FALSE,0,40,2,0,15,4,7,28,114,f3b7,FALSE
3,FALSE,FALSE,0,38,2,1,15,3,7,28,114,f3c6,FALSE
3,FALSE,FALSE,0,39,2,0,10,2,6,28,114,f3h5,FALSE
3,FALSE,FALSE,0,36,2,0,15,2,6,28,114,f3d5,FALSE
3,FALSE,FALSE,0,39,2,0,10,1,6,28,114,f3g4,FALSE
3,FALSE,FALSE,0,39,2,0,19,1,7,28,114,f3e4,FALSE
3,FALSE,FALSE,0,40,2,0,18,-1,7,28,114,f3g2,FALSE
3,FALSE,FALSE,0,40,2,0,14,-1,6,28,114,f3e2,FALSE
3,FALSE,FALSE,0,40,2,0,13,-2,6,28,114,f3d1,FALSE
3,FALSE,FALSE,1,3,2,1,15,4,7,28,114,c3g7,FALSE
3,FALSE,FALSE,0,38,2,0,15,3,7,28,114,c3f6,FALSE
3,FALSE,FALSE,0,40,2,0,15,2,6,28,114,c3e5,FALSE
3,FALSE,FALSE,0,41,2,1,14,2,5,28,114,c3a5,FALSE
3,FALSE,FALSE,0,36,2,0,15,1,6,28,114,c3d4,FALSE
3,FALSE,FALSE,0,40,2,0,17,1,5,28,114,c3b4,FALSE
3,FALSE,FALSE,0,40,2,0,17,-1,5,28,114,c3d2,FALSE
4,FALSE,FALSE,0,39,1,0,12,0,7,28,114,h1g1,FALSE
4,FALSE,FALSE,0,39,1,0,17,0,7,28,114,h1f1,FALSE
6,FALSE,FALSE,0,39,0,0,24,1,7,28,114,e1e2,FALSE
6,FALSE,FALSE,0,39,0,0,18,0,7,28,114,e1f1,FALSE
6,FALSE,FALSE,0,39,0,0,18,0,7,28,114,e1d1,FALSE
4,FALSE,FALSE,0,39,1,0,18,1,7,28,114,a1a2,FALSE
4,FALSE,FALSE,0,39,1,0,24,0,7,28,114,a1d1,FALSE
4,FALSE,FALSE,0,39,1,0,18,0,7,28,114,a1c1,FALSE
4,FALSE,FALSE,0,39,1,0,18,0,7,28,114,a1b1,FALSE
1,FALSE,FALSE,1,39,2,0,14,1,7,28,114,g3f4,FALSE
1,FALSE,FALSE,0,37,2,0,15,1,7,28,114,g3g4,FALSE
1,FALSE,FALSE,0,38,2,0,19,1,7,28,114,d3d4,FALSE
1,FALSE,FALSE,0,39,2,0,17,1,7,28,114,h2h3,FALSE
1,FALSE,FALSE,0,39,2,0,19,1,7,28,114,b2b3,FALSE
1,FALSE,FALSE,0,39,2,0,20,2,7,28,114,b2b4,FALSE
2,FALSE,FALSE,2,3,2,0,7,2,6,29,115,h4g6,FALSE
2,FALSE,FALSE,2,34,2,0,7,1,6,29,115,h4f5,FALSE
2,FALSE,FALSE,2,36,2,0,7,-1,6,29,115,h4f3,FALSE
2,FALSE,FALSE,2,37,2,0,7,-2,6,29,115,h4g2,FALSE
3,FALSE,FALSE,3,3,2,1,7,4,6,29,115,c3g7,FALSE
3,FALSE,FALSE,2,36,2,0,7,3,6,29,115,c3f6,FALSE
3,FALSE,FALSE,2,38,2,0,7,2,5,29,115,c3e5,FALSE
3,FALSE,FALSE,2,39,2,1,6,2,4,29,115,c3a5,FALSE
3,FALSE,FALSE,2,34,2,0,7,1,5,29,115,c3d4,FALSE
3,FALSE,FALSE,2,38,2,0,9,1,4,29,115,c3b4,FALSE
3,FALSE,FALSE,2,38,2,0,9,-1,4,29,115,c3d2,FALSE
4,FALSE,FALSE,2,37,1,0,9,0,6,29,115,h1g1,FALSE
4,FALSE,FALSE,2,37,1,0,14,0,6,29,115,h1f1,FALSE
6,FALSE,FALSE,2,37,0,0,21,1,6,29,115,e1e2,FALSE
6,FALSE,FALSE,2,37,0,0,10,0,6,29,115,e1f1,FALSE
6,FALSE,FALSE,2,37,0,0,10,0,6,29,115,e1d1,FALSE
4,FALSE,FALSE,2,37,1,0,10,1,6,29,115,a1a2,FALSE
4,FALSE,FALSE,2,37,1,0,16,0,6,29,115,a1d1,FALSE
4,FALSE,FALSE,2,37,1,0,10,0,6,29,115,a1c1,FALSE
4,FALSE,FALSE,2,37,1,0,10,0,6,29,115,a1b1,FALSE
1,FALSE,FALSE,3,36,2,0,6,1,6,29,115,g3f4,TRUE
1,FALSE,FALSE,2,35,2,0,6,1,6,29,115,g3g4,FALSE
1,FALSE,FALSE,2,36,2,0,11,1,5,29,115,d3d4,FALSE
1,FALSE,FALSE,2,37,2,0,9,1,6,29,115,h2h3,FALSE
1,FALSE,FALSE,2,37,2,0,11,1,6,29,115,b2b3,FALSE
1,FALSE,FALSE,2,37,2,0,12,2,6,29,115,b2b4,FALSE
2,FALSE,FALSE,0,30,0,0,29,2,1,2,116,g8h6,FALSE
2,FALSE,FALSE,0,30,0,1,29,2,3,2,116,g8f6,FALSE
2,FALSE,FALSE,0,30,0,0,29,2,3,2,116,b8c6,FALSE
2,FALSE,FALSE,0,30,0,0,29,2,1,2,116,b8a6,FALSE
1,FALSE,FALSE,0,30,0,0,29,1,1,2,116,h7h6,FALSE
1,FALSE,FALSE,0,30,0,0,29,1,1,2,116,g7g6,FALSE
1,FALSE,FALSE,0,30,0,0,29,1,2,2,116,f7f6,FALSE
1,FALSE,FALSE,0,30,0,0,29,1,2,2,116,e7e6,TRUE
1,FALSE,FALSE,0,30,0,0,29,1,2,2,116,d7d6,FALSE
1,FALSE,FALSE,0,30,0,0,29,1,2,2,116,c7c6,FALSE
1,FALSE,FALSE,0,30,0,0,29,1,1,2,116,b7b6,FALSE
1,FALSE,FALSE,0,30,0,0,29,1,1,2,116,a7a6,FALSE
1,FALSE,FALSE,0,30,0,0,29,2,1,2,116,h7h5,FALSE
1,FALSE,FALSE,0,30,0,0,28,2,1,2,116,g7g5,FALSE
1,FALSE,FALSE,0,31,0,1,28,2,2,2,116,f7f5,FALSE
1,FALSE,FALSE,0,29,0,0,28,2,2,2,116,e7e5,FALSE
1,FALSE,FALSE,0,31,0,1,29,2,3,2,116,d7d5,FALSE
1,FALSE,FALSE,0,30,0,0,28,2,2,2,116,c7c5,FALSE
1,FALSE,FALSE,0,29,0,0,28,2,1,2,116,b7b5,FALSE
1,FALSE,FALSE,0,30,0,0,29,2,1,2,116,a7a5,FALSE
2,FALSE,FALSE,0,38,0,0,29,1,4,3,117,g8e7,FALSE
2,FALSE,FALSE,0,38,0,0,29,2,4,3,117,g8h6,FALSE
2,FALSE,FALSE,0,38,0,1,29,2,5,3,117,g8f6,FALSE
3,FALSE,FALSE,0,38,0,0,28,1,4,3,117,f8e7,FALSE
3,FALSE,FALSE,0,38,0,0,28,2,5,3,117,f8d6,FALSE
3,FALSE,FALSE,0,39,0,0,25,3,5,3,117,f8c5,FALSE
3,FALSE,FALSE,0,6,0,0,25,4,4,3,117,f8b4,FALSE
3,FALSE,FALSE,0,37,0,0,25,5,4,3,117,f8a3,FALSE
6,FALSE,FALSE,0,38,-2,0,29,1,4,3,117,e8e7,FALSE
5,FALSE,FALSE,0,38,0,0,25,1,4,3,117,d8e7,FALSE
5,FALSE,FALSE,0,38,0,0,25,2,6,3,117,d8f6,FALSE
5,FALSE,FALSE,0,36,0,0,16,3,5,3,117,d8g5,FALSE
5,FALSE,FALSE,0,35,0,1,16,4,5,3,117,d8h4,TRUE
2,FALSE,FALSE,0,38,0,0,29,2,6,3,117,b8c6,FALSE
2,FALSE,FALSE,0,38,0,0,29,2,4,3,117,b8a6,FALSE
1,FALSE,FALSE,0,38,0,0,29,1,4,3,117,h7h6,FALSE
1,FALSE,FALSE,0,38,0,0,29,1,4,3,117,g7g6,FALSE
1,FALSE,FALSE,0,38,0,0,29,1,5,3,117,f7f6,FALSE
1,FALSE,FALSE,0,38,0,0,29,1,5,3,117,d7d6,FALSE
1,FALSE,FALSE,0,38,0,0,29,1,4,3,117,c7c6,FALSE
1,FALSE,FALSE,0,38,0,0,29,1,4,3,117,b7b6,FALSE
1,FALSE,FALSE,0,38,0,0,29,1,4,3,117,a7a6,FALSE
1,FALSE,FALSE,0,38,0,0,28,1,4,3,117,e6e5,FALSE
1,FALSE,FALSE,0,38,0,0,29,2,4,3,117,h7h5,FALSE
1,FALSE,FALSE,0,37,0,0,29,2,4,3,117,g7g5,FALSE
1,FALSE,FALSE,0,39,0,1,29,2,5,3,117,f7f5,FALSE
1,FALSE,FALSE,0,38,0,1,29,2,5,3,117,d7d5,FALSE
1,FALSE,FALSE,0,39,0,0,29,2,5,3,117,c7c5,FALSE
1,FALSE,FALSE,0,37,0,0,28,2,4,3,117,b7b5,FALSE
1,FALSE,FALSE,0,38,0,0,29,2,4,3,117,a7a5,FALSE
2,FALSE,FALSE,0,36,0,0,19,1,6,4,118,g8e7,FALSE
2,FALSE,FALSE,0,36,0,0,16,2,6,4,118,g8h6,FALSE
2,FALSE,FALSE,0,36,0,0,16,2,6,4,118,g8f6,FALSE
3,FALSE,FALSE,0,36,0,0,24,1,6,4,118,f8e7,FALSE
3,FALSE,FALSE,0,36,0,0,16,2,7,4,118,f8d6,FALSE
3,FALSE,FALSE,0,37,0,0,12,3,7,4,118,f8c5,FALSE
3,FALSE,FALSE,0,30,0,0,12,4,6,4,118,f8b4,TRUE
3,FALSE,FALSE,0,35,0,0,12,5,6,4,118,f8a3,FALSE
6,FALSE,FALSE,0,36,-2,0,16,0,6,4,118,e8d8,FALSE
6,FALSE,FALSE,0,36,-2,0,16,1,6,4,118,e8e7,FALSE
2,FALSE,FALSE,0,36,0,0,19,2,8,4,118,b8c6,FALSE
2,FALSE,FALSE,0,36,0,0,20,2,6,4,118,b8a6,FALSE
5,FALSE,FALSE,0,39,0,0,29,-4,5,4,118,h4d8,FALSE
5,FALSE,FALSE,0,39,0,0,25,-3,5,4,118,h4e7,FALSE
5,FALSE,FALSE,0,38,0,0,25,-2,5,4,118,h4h6,FALSE
5,FALSE,FALSE,0,39,0,0,25,-2,7,4,118,h4f6,FALSE
5,FALSE,FALSE,0,38,0,0,16,-1,6,4,118,h4h5,FALSE
5,FALSE,FALSE,0,37,0,0,16,-1,6,4,118,h4g5,FALSE
5,FALSE,FALSE,0,36,0,0,16,0,6,4,118,h4g4,FALSE
5,FALSE,FALSE,0,35,0,0,17,0,7,4,118,h4f4,FALSE
5,FALSE,FALSE,1,7,0,0,16,0,7,4,118,h4e4,FALSE
5,FALSE,FALSE,0,38,0,0,16,1,5,4,118,h4h3,FALSE
5,FALSE,FALSE,0,37,0,0,17,1,6,4,118,h4g3,FALSE
5,FALSE,FALSE,1,38,0,5,17,2,6,4,118,h4h2,FALSE
5,FALSE,FALSE,1,1,0,0,16,2,6,4,118,h4f2,FALSE
1,FALSE,FALSE,0,36,0,0,16,1,6,4,118,h7h6,FALSE
1,FALSE,FALSE,0,36,0,0,16,1,6,4,118,g7g6,FALSE
