piece_moved,is_check,mvv_lva,num_new_attacks,value_new_attacks,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
4,False,0,0,0,0,38,0,0,22,-1,5,34,82,a6a7,False
4,False,0,0,0,0,37,0,0,21,0,5,34,82,a6b6,False
4,False,0,0,0,0,39,0,0,13,-6,5,34,82,f2f8,False
4,False,0,1,3,0,39,0,3,13,-5,5,34,82,f2f7,False
4,False,0,0,0,0,40,0,0,14,-4,5,34,82,f2f6,False
4,False,0,1,1,0,35,0,0,18,-3,6,34,82,f2f5,False
4,True,0,1,0,0,3,0,0,13,-2,7,34,82,f2f4,False
4,False,0,0,0,0,39,0,0,18,-1,5,34,82,f2f3,False
4,False,0,0,0,0,39,0,0,28,0,5,34,82,f2h2,False
4,False,0,0,0,0,39,0,0,27,0,5,34,82,f2g2,False
4,False,0,1,5,0,37,0,5,18,1,5,34,82,f2f1,False
5,False,0,0,-2,0,39,0,0,14,-3,6,34,82,e2h5,False
5,True,0,0,-3,0,4,0,0,13,-2,7,34,82,e2g4,False
5,True,0,1,6,0,1,0,0,22,-2,6,34,82,e2c4,False
5,False,0,0,0,0,38,0,0,27,-1,6,34,82,e2f3,False
5,True,-6,1,-2,3,1,0,0,19,-1,8,34,82,e2e3,False
5,True,0,2,3,0,2,0,3,13,-1,7,34,82,e2d3,False
5,True,0,1,0,0,3,0,0,27,0,6,34,82,e2d2,False
5,False,0,1,9,0,34,0,3,27,0,6,34,82,e2c2,False
5,True,0,1,2,0,3,0,5,27,0,6,34,82,e2b2,True
5,False,-8,-1,1,1,38,0,5,27,0,5,34,82,e2a2,False
5,False,0,0,2,0,36,0,5,27,1,5,34,82,e2f1,False
5,False,0,1,5,0,35,0,5,18,1,5,34,82,e2e1,False
5,True,0,1,2,0,5,0,5,13,1,6,34,82,e2d1,False
1,False,0,2,10,0,37,0,0,26,1,6,34,82,d7d6,False
1,False,0,0,0,0,38,0,0,28,1,5,34,82,h6h5,False
1,False,0,0,0,0,37,0,0,27,1,5,34,82,b5b4,False
1,False,0,0,0,0,37,0,0,27,1,5,34,82,a5a4,False
1,False,0,0,0,0,38,0,0,27,2,6,34,82,d7d5,False
6,False,0,0,0,0,35,0,5,24,0,7,35,83,d8e8,False
6,False,0,0,0,0,35,0,5,27,1,7,35,83,d8c7,False
3,False,0,0,0,0,35,0,5,24,1,7,35,83,c8b7,False
4,False,0,0,0,0,35,0,5,22,-2,7,35,83,a6a8,False
4,False,0,0,0,0,35,0,5,22,-1,7,35,83,a6a7,False
4,False,0,0,0,0,34,0,5,21,0,7,35,83,a6b6,False
4,False,0,0,0,0,36,0,5,13,-6,7,35,83,f2f8,False
4,False,0,1,3,0,36,0,8,13,-5,7,35,83,f2f7,False
4,False,0,0,0,0,37,0,5,14,-4,7,35,83,f2f6,False
4,False,0,0,0,0,36,0,5,18,-3,6,35,83,f2f5,False
4,True,0,1,0,0,3,0,5,13,-2,8,35,83,f2f4,False
4,False,0,1,3,0,37,0,5,13,-1,7,35,83,f2f3,False
4,False,0,0,0,0,38,0,5,28,0,7,35,83,f2h2,False
4,False,0,0,0,0,38,0,5,27,0,7,35,83,f2g2,False
4,False,0,1,3,0,30,0,5,27,0,7,35,83,f2e2,False
4,False,0,0,0,0,36,0,5,27,0,7,35,83,f2d2,False
4,False,0,1,9,0,37,0,5,27,0,7,35,83,f2c2,False
4,False,0,0,0,0,34,0,5,13,1,7,35,83,f2f1,False
5,True,-8,1,8,1,3,0,5,13,-3,7,35,83,b2e5,False
5,True,0,3,12,0,3,0,14,13,-2,7,35,83,b2d4,False
5,True,0,0,3,0,5,0,0,22,-2,7,35,83,b2b4,False
5,False,0,2,12,0,32,0,5,13,-1,7,35,83,b2c3,False
5,False,0,-1,-3,0,36,0,0,13,-1,5,35,83,b2b3,False
5,False,0,0,6,0,33,0,0,13,-1,5,35,83,b2a3,False
5,False,0,-1,-3,0,28,0,0,27,0,5,35,83,b2e2,True
5,False,0,-1,-3,0,33,0,0,27,0,6,35,83,b2d2,False
5,True,0,0,3,0,2,0,0,27,0,6,35,83,b2c2,False
5,False,-8,-2,-2,1,35,0,5,27,0,5,35,83,b2a2,False
5,False,0,1,11,0,31,0,5,13,1,5,35,83,b2c1,False
5,True,0,0,-1,0,3,0,5,13,1,6,35,83,b2b1,False
5,False,-4,-1,-5,5,28,0,1,13,1,7,35,83,b2a1,False
1,False,0,1,9,0,34,0,5,26,1,7,35,83,d7d6,False
1,False,0,0,0,0,35,0,5,27,1,7,35,83,h6h5,False
1,False,0,0,0,0,35,0,5,27,1,7,35,83,b5b4,False
1,False,0,0,0,0,34,0,5,27,1,7,35,83,a5a4,False
1,True,0,1,0,0,3,0,5,27,2,8,35,83,d7d5,False
6,False,0,0,0,0,30,0,0,24,0,5,36,84,d8e8,False
6,False,0,0,0,0,30,0,0,27,1,5,36,84,d8c7,False
3,False,0,0,0,0,30,0,0,24,1,5,36,84,c8b7,False
4,False,0,0,0,0,30,0,0,22,-2,5,36,84,a6a8,False
4,False,0,0,0,0,30,0,0,22,-1,5,36,84,a6a7,False
4,False,0,0,0,0,29,0,0,21,0,5,36,84,a6b6,False
4,False,-2,0,-2,3,25,0,0,18,-3,5,36,84,f2f5,False
4,True,0,1,0,0,1,0,0,13,-2,6,36,84,f2f4,False
4,False,0,0,0,0,30,0,0,18,-1,5,36,84,f2f3,False
4,False,0,0,0,0,31,0,0,28,0,5,36,84,f2h2,False
4,False,0,0,0,0,31,0,0,27,0,5,36,84,f2g2,False
4,False,0,1,5,0,28,0,5,18,1,5,36,84,f2f1,False
5,False,0,-1,-3,0,38,0,0,14,-3,5,36,84,e2h5,False
5,True,0,0,-3,0,3,0,0,13,-2,6,36,84,e2g4,False
5,True,0,1,6,0,3,0,0,22,-2,7,36,84,e2c4,False
5,True,0,1,0,0,2,0,0,27,-1,6,36,84,e2f3,False
5,True,-6,1,6,3,2,0,9,19,-1,7,36,84,e2e3,False
5,True,0,1,0,0,1,0,0,13,-1,7,36,84,e2d3,False
5,False,0,0,0,0,35,0,0,27,0,6,36,84,e2d2,False
5,True,0,1,6,0,2,0,0,27,0,6,36,84,e2c2,False
5,False,0,1,3,0,37,0,5,27,0,7,36,84,e2b2,False
5,False,-8,-1,1,1,37,0,5,27,0,5,36,84,e2a2,False
5,False,0,0,2,0,35,0,5,27,1,5,36,84,e2f1,False
5,False,0,1,5,0,28,0,5,18,1,5,36,84,e2e1,False
5,False,0,0,2,0,32,0,5,13,1,6,36,84,e2d1,False
1,True,2,0,-3,3,1,0,0,27,1,5,36,84,e6f5,True
1,False,0,2,10,0,29,0,0,26,1,6,36,84,d7d6,False
1,False,0,0,0,0,30,0,0,28,1,5,36,84,h6h5,False
1,False,0,0,0,0,30,0,0,27,1,5,36,84,b5b4,False
1,False,0,0,0,0,29,0,0,27,1,5,36,84,a5a4,False
1,True,0,1,0,0,3,0,0,27,2,6,36,84,d7d5,False
6,False,0,0,0,0,31,0,0,24,0,6,37,85,d8e8,False
6,False,0,0,0,0,31,0,0,27,1,6,37,85,d8c7,False
3,False,0,0,0,0,31,0,0,24,1,6,37,85,c8b7,False
4,False,0,0,0,0,31,0,0,22,-2,6,37,85,a6a8,False
4,False,0,0,0,0,31,0,0,22,-1,6,37,85,a6a7,False
4,False,0,0,0,0,30,0,0,21,0,6,37,85,a6b6,False
4,True,0,1,0,0,2,0,0,13,-2,7,37,85,f2f4,False
4,False,0,0,0,0,32,0,0,18,-1,6,37,85,f2f3,False
4,False,0,0,0,0,32,0,0,27,0,6,37,85,f2h2,False
4,False,0,0,0,0,32,0,0,26,0,6,37,85,f2g2,False
4,False,0,1,5,0,30,0,5,18,1,6,37,85,f2f1,False
5,False,0,-1,-3,0,32,0,0,14,-3,6,37,85,e2h5,False
5,True,0,0,-3,0,3,0,0,22,-2,7,37,85,e2g4,False
5,True,0,1,6,0,1,0,0,22,-2,7,37,85,e2c4,False
5,False,0,0,0,0,32,0,0,27,-1,6,37,85,e2f3,False
5,True,-6,1,-2,3,1,0,0,19,-1,8,37,85,e2e3,False
5,True,0,1,0,0,1,0,0,13,-1,7,37,85,e2d3,False
5,True,0,1,0,0,1,0,0,27,0,7,37,85,e2d2,False
5,False,0,0,6,0,29,0,0,27,0,6,37,85,e2c2,False
5,True,0,1,2,0,2,0,5,27,0,7,37,85,e2b2,True
5,False,-8,-1,1,1,31,0,5,27,0,6,37,85,e2a2,False
5,False,0,0,2,0,29,0,5,27,1,6,37,85,e2f1,False
5,False,0,1,5,0,28,0,5,18,1,6,37,85,e2e1,False
5,True,0,1,2,0,3,0,5,13,1,7,37,85,e2d1,False
1,False,0,2,10,0,30,0,0,26,1,7,37,85,d7d6,False
1,False,0,0,0,0,31,0,0,28,1,6,37,85,h6h5,False
1,False,0,0,0,0,30,0,0,27,1,5,37,85,f5f4,False
1,False,0,0,0,0,30,0,0,27,1,6,37,85,b5b4,False
1,False,0,0,0,0,30,0,0,27,1,6,37,85,a5a4,False
1,False,0,0,0,0,32,0,0,27,2,6,37,85,d7d5,False
6,False,0,0,0,0,32,0,5,24,0,8,38,86,d8e8,False
6,False,0,0,0,0,32,0,5,27,1,8,38,86,d8c7,False
3,False,0,0,0,0,32,0,5,24,1,8,38,86,c8b7,False
4,False,0,0,0,0,32,0,5,22,-2,8,38,86,a6a8,False
4,False,0,0,0,0,32,0,5,22,-1,8,38,86,a6a7,False
4,False,0,0,0,0,31,0,5,21,0,8,38,86,a6b6,False
4,False,0,0,0,0,31,0,5,13,-2,8,38,86,f2f4,False
4,False,0,1,3,0,25,0,5,13,-1,8,38,86,f2f3,False
4,False,0,0,0,0,33,0,5,27,0,8,38,86,f2h2,False
4,False,0,0,0,0,33,0,5,26,0,8,38,86,f2g2,False
4,False,0,1,3,0,33,0,5,26,0,8,38,86,f2e2,False
4,True,0,1,0,0,1,0,5,26,0,8,38,86,f2d2,False
4,False,0,1,9,0,32,0,5,26,0,8,38,86,f2c2,False
4,False,0,0,0,0,31,0,5,13,1,8,38,86,f2f1,False
5,False,-8,1,11,1,32,0,5,13,-3,7,38,86,b2e5,False
5,True,0,3,12,0,3,0,14,13,-2,7,38,86,b2d4,False
5,False,0,-1,3,0,31,0,0,22,-2,7,38,86,b2b4,False
5,True,0,2,9,0,2,0,5,13,-1,8,38,86,b2c3,False
5,True,0,-1,-6,0,3,0,0,13,-1,6,38,86,b2b3,False
5,True,0,0,3,0,3,0,0,13,-1,6,38,86,b2a3,False
5,True,0,0,-3,0,2,0,0,27,0,6,38,86,b2e2,True
5,True,0,0,-3,0,1,0,0,27,0,6,38,86,b2d2,False
5,True,0,0,3,0,2,0,0,27,0,6,38,86,b2c2,False
5,False,-8,-2,-2,1,33,0,5,27,0,6,38,86,b2a2,False
5,False,0,1,11,0,28,0,5,13,1,6,38,86,b2c1,False
5,True,0,0,-1,0,4,0,5,13,1,6,38,86,b2b1,False
5,False,-4,-1,-5,5,25,0,1,13,1,8,38,86,b2a1,False
1,False,0,1,9,0,31,0,5,26,1,8,38,86,d7d6,False
1,False,0,0,0,0,32,0,5,27,1,8,38,86,h6h5,False
1,False,0,1,3,0,31,0,5,27,1,7,38,86,f5f4,False
1,False,0,0,0,0,33,0,5,27,1,8,38,86,b5b4,False
1,False,0,0,0,0,31,0,5,27,1,8,38,86,a5a4,False
1,False,0,0,0,0,33,0,6,27,2,7,38,86,d7d5,False
6,False,0,0,0,0,31,0,0,24,0,5,39,87,d8e8,False
6,False,0,0,0,0,31,0,0,27,1,5,39,87,d8c7,False
3,False,0,0,0,0,31,0,0,24,1,5,39,87,c8b7,False
4,False,0,0,0,0,31,0,0,22,-2,5,39,87,a6a8,False
4,False,0,0,0,0,31,0,0,22,-1,5,39,87,a6a7,False
4,False,0,0,0,0,30,0,0,21,0,5,39,87,a6b6,False
4,False,0,0,0,0,29,0,0,13,-2,6,39,87,f2f4,False
4,False,0,0,0,0,24,0,0,18,-1,5,39,87,f2f3,False
4,False,0,0,0,0,32,0,0,27,0,5,39,87,f2h2,False
4,False,0,0,0,0,32,0,0,26,0,5,39,87,f2g2,False
4,False,0,1,5,0,30,0,5,18,1,5,39,87,f2f1,False
5,False,0,-1,-3,0,32,0,0,14,-3,5,39,87,e2h5,False
5,False,0,-1,-3,0,31,0,0,22,-2,6,39,87,e2g4,False
5,True,0,1,6,0,1,0,0,22,-2,6,39,87,e2c4,False
5,False,0,0,0,0,25,0,0,27,-1,5,39,87,e2f3,False
5,True,-6,2,7,3,1,0,9,19,-1,7,39,87,e2e3,False
5,True,0,1,0,0,1,0,0,13,-1,6,39,87,e2d3,False
5,True,0,1,0,0,2,0,0,27,0,6,39,87,e2d2,False
5,True,0,0,-3,0,1,0,0,27,0,5,39,87,e2c2,True
5,True,0,1,2,0,1,0,5,27,0,5,39,87,e2b2,False
5,False,-8,-1,1,1,30,0,5,27,0,5,39,87,e2a2,False
5,False,0,0,2,0,29,0,5,27,1,5,39,87,e2f1,False
5,True,0,2,5,0,5,0,5,18,1,5,39,87,e2e1,False
5,False,0,0,2,0,25,0,5,13,1,6,39,87,e2d1,False
1,False,0,2,10,0,30,0,0,26,1,6,39,87,d7d6,False
1,False,0,0,0,0,31,0,0,28,1,5,39,87,h6h5,False
1,False,0,0,0,0,29,0,0,27,1,4,39,87,f5f4,False
1,True,0,1,0,0,3,0,0,27,1,5,39,87,b5b4,False
1,False,0,0,0,0,30,0,0,27,1,5,39,87,a5a4,False
1,False,0,0,0,0,32,0,0,27,2,4,39,87,d7d5,False
6,False,0,0,0,0,29,0,0,24,0,6,40,88,d8e8,False
6,False,0,0,0,0,29,0,0,27,1,6,40,88,d8c7,False
3,False,0,0,0,0,29,0,0,24,1,6,40,88,c8b7,False
4,False,0,0,0,0,29,0,0,22,-2,6,40,88,a6a8,False
4,False,0,0,0,0,29,0,0,22,-1,6,40,88,a6a7,False
4,False,0,0,0,0,28,0,0,21,0,6,40,88,a6b6,False
4,True,0,1,0,0,1,0,0,13,-2,7,40,88,f2f4,False
4,False,0,1,3,0,30,0,0,13,-1,6,40,88,f2f3,False
4,False,0,0,0,0,30,0,0,28,0,6,40,88,f2h2,False
4,False,0,0,0,0,30,0,0,27,0,6,40,88,f2g2,False
4,False,0,1,3,0,30,0,0,27,0,6,40,88,f2e2,False
4,True,0,1,0,0,1,0,0,27,0,7,40,88,f2d2,False
4,False,0,1,5,0,28,0,5,13,1,6,40,88,f2f1,False
5,True,0,1,-8,9,2,0,0,13,-3,8,40,88,c2c5,False
5,True,0,2,-5,0,1,0,0,22,-2,8,40,88,c2e4,True
5,True,0,1,0,0,1,0,0,22,-2,7,40,88,c2c4,False
5,True,0,0,-9,0,4,0,0,22,-2,7,40,88,c2a4,False
5,True,0,1,-6,0,1,0,0,13,-1,7,40,88,c2d3,False
5,True,0,3,8,0,2,0,5,13,-1,7,40,88,c2c3,False
5,False,0,0,-6,0,31,0,0,13,-1,6,40,88,c2b3,False
5,False,0,0,-6,0,31,0,0,27,0,6,40,88,c2e2,False
5,True,0,1,-6,0,1,0,0,27,0,7,40,88,c2d2,False
5,True,0,1,-4,0,2,0,5,27,0,7,40,88,c2b2,False
5,False,-8,-1,-5,1,31,0,5,27,0,6,40,88,c2a2,False
5,True,0,1,-4,0,3,0,5,13,1,7,40,88,c2d1,False
5,False,0,2,8,0,26,0,5,13,1,6,40,88,c2c1,False
5,False,0,0,-4,0,25,0,5,13,1,6,40,88,c2b1,False
1,False,0,1,1,0,28,0,0,26,1,7,40,88,d7d6,False
1,False,0,0,0,0,29,0,0,27,1,6,40,88,h6h5,False
1,False,0,1,3,0,27,0,0,27,1,6,40,88,f5f4,False
1,False,0,0,0,0,29,0,0,27,1,6,40,88,b5b4,False
1,False,0,0,0,0,28,0,0,27,1,6,40,88,a5a4,False
1,False,0,0,0,0,30,0,0,27,2,6,40,88,d7d5,False
6,False,0,0,0,0,30,0,0,19,0,7,41,89,d8e8,False
6,False,0,0,0,0,30,0,0,22,1,7,41,89,d8c7,False
3,False,0,0,0,0,30,0,0,19,1,7,41,89,c8b7,False
4,False,0,0,0,0,30,0,0,17,-2,7,41,89,a6a8,False
4,False,0,0,0,0,30,0,0,17,-1,7,41,89,a6a7,False
4,False,0,0,0,0,29,0,0,16,0,7,41,89,a6b6,False
5,True,-8,1,8,1,5,0,0,13,-1,6,41,89,e4e5,False
5,False,0,0,6,0,29,0,1,22,-1,6,41,89,e4d5,False
5,False,0,-2,-4,0,31,0,0,19,0,6,41,89,e4h4,False
5,False,0,-2,-4,0,31,0,0,22,0,6,41,89,e4g4,False
5,False,0,0,0,0,29,0,0,28,0,7,41,89,e4f4,False
5,True,0,2,9,0,4,0,12,13,0,6,41,89,e4d4,False
5,True,0,0,5,0,1,0,0,22,0,6,41,89,e4c4,False
5,True,0,0,5,0,2,0,0,22,0,6,41,89,e4b4,False
5,False,0,-2,-4,0,29,0,0,22,0,6,41,89,e4a4,False
5,False,0,-1,-1,0,25,0,0,27,1,5,41,89,e4f3,False
5,True,-6,1,6,3,1,0,9,19,1,7,41,89,e4e3,False
5,True,0,0,-1,0,1,0,0,13,1,6,41,89,e4d3,False
5,False,0,-2,-4,0,32,0,0,27,2,5,41,89,e4g2,False
5,True,0,-1,-4,0,1,0,0,27,2,5,41,89,e4c2,False
5,False,0,-1,1,0,32,0,5,14,3,5,41,89,e4h1,False
5,False,0,-1,1,0,24,0,5,13,3,5,41,89,e4b1,False
4,False,0,-1,-1,0,31,0,0,27,-2,7,41,89,f2f4,False
4,False,0,-1,-1,0,25,0,0,27,-1,7,41,89,f2f3,False
4,False,0,0,0,0,31,0,0,23,0,7,41,89,f2h2,False
4,False,0,0,0,0,31,0,0,27,0,7,41,89,f2g2,False
4,False,0,0,0,0,31,0,0,22,0,7,41,89,f2e2,False
4,False,0,0,0,0,31,0,0,22,0,7,41,89,f2d2,False
4,True,0,1,0,0,1,0,0,27,0,7,41,89,f2c2,True
4,False,0,0,0,0,31,0,0,22,0,7,41,89,f2b2,False
4,False,-4,0,4,1,30,0,5,22,0,7,41,89,f2a2,False
4,False,0,0,4,0,31,0,5,22,1,7,41,89,f2f1,False
1,False,0,1,9,0,29,0,0,21,1,7,41,89,d7d6,False
1,False,0,0,0,0,30,0,0,22,1,7,41,89,h6h5,False
1,False,0,0,0,0,28,0,0,13,1,6,41,89,f5f4,False
1,True,0,1,0,0,2,0,0,22,1,7,41,89,b5b4,False
1,False,0,0,0,0,28,0,0,22,1,7,41,89,a5a4,False
1,False,0,0,0,0,31,0,1,22,2,6,41,89,d7d5,False
6,False,0,0,0,0,33,0,0,24,0,7,42,90,d8e8,False
6,False,0,0,0,0,33,0,0,27,1,7,42,90,d8c7,False
3,False,0,0,0,0,33,0,0,24,1,7,42,90,c8b7,False
4,False,0,0,0,0,33,0,0,22,-2,7,42,90,a6a8,False
4,False,0,0,0,0,33,0,0,22,-1,7,42,90,a6a7,False
4,False,0,0,0,0,32,0,0,21,0,7,42,90,a6b6,False
5,False,-8,0,4,1,34,0,5,13,-1,6,42,90,e4e5,False
5,True,0,0,-3,0,4,0,1,21,-1,6,42,90,e4d5,False
5,False,0,-2,-4,0,34,0,0,13,0,6,42,90,e4h4,False
5,False,0,-2,-4,0,34,0,0,22,0,6,42,90,e4g4,False
5,False,0,0,0,0,32,0,0,14,0,7,42,90,e4f4,False
5,False,0,1,5,0,34,0,17,12,0,6,42,90,e4d4,False
5,True,0,-1,-4,0,2,0,0,26,0,6,42,90,e4c4,False
5,True,0,-1,-4,0,2,0,0,21,0,6,42,90,e4b4,False
5,True,0,-1,-4,0,0,0,0,21,0,6,42,90,e4a4,True
5,False,0,-1,-1,0,26,0,0,13,1,5,42,90,e4f3,False
5,True,-6,0,-3,3,3,0,9,13,1,7,42,90,e4e3,False
5,True,0,0,-1,0,1,0,0,18,1,6,42,90,e4d3,False
5,False,0,-2,-4,0,33,0,0,26,2,5,42,90,e4g2,False
5,False,0,-1,1,0,34,0,5,13,3,5,42,90,e4h1,False
4,False,4,-2,-10,9,21,0,4,22,-3,5,42,90,c2c5,False
4,False,0,-1,-1,0,32,0,0,27,-2,7,42,90,c2c4,False
4,True,0,0,-1,0,3,0,0,22,-1,7,42,90,c2c3,False
4,False,0,-1,-9,0,35,0,0,23,0,7,42,90,c2h2,False
4,False,0,-1,-9,0,35,0,0,27,0,7,42,90,c2g2,False
4,False,0,-1,-9,0,34,0,0,22,0,7,42,90,c2f2,False
4,False,0,-1,-9,0,35,0,0,22,0,7,42,90,c2e2,False
4,False,0,-1,-9,0,34,0,0,22,0,7,42,90,c2d2,False
4,True,0,0,-9,0,3,0,0,22,0,7,42,90,c2b2,False
4,False,-4,-1,-5,1,34,0,5,22,0,7,42,90,c2a2,False
4,False,0,0,4,0,30,0,5,22,1,7,42,90,c2c1,False
1,False,0,0,0,0,32,0,0,26,1,7,42,90,d7d6,False
1,False,0,0,0,0,33,0,0,27,1,7,42,90,h6h5,False
1,False,0,0,0,0,31,0,0,18,1,6,42,90,f5f4,False
1,False,0,0,0,0,33,0,0,27,1,7,42,90,b5b4,False
1,True,0,1,0,0,1,0,0,27,1,7,42,90,a5a4,False
1,False,0,0,0,0,34,0,1,27,2,6,42,90,d7d5,False
2,False,0,0,0,0,34,0,0,29,2,4,4,91,g1h3,False
2,False,0,1,1,0,34,0,0,29,2,6,4,91,g1f3,False
3,False,0,1,3,0,33,0,0,29,2,4,4,91,f1h3,False
3,False,0,1,3,0,34,0,0,31,1,4,4,91,f1g2,False
6,False,0,0,0,0,34,-2,0,28,1,4,4,91,e1d2,False
5,False,0,2,4,0,29,0,0,17,3,4,4,91,d1a4,True
5,False,0,1,1,0,34,0,0,26,2,4,4,91,d1b3,False
5,False,0,0,0,0,34,0,0,29,1,4,4,91,d1d2,False
5,False,0,0,0,0,34,0,0,20,1,4,4,91,d1c2,False
3,False,0,1,1,0,33,0,0,25,5,4,4,91,c1h6,False
3,False,0,1,9,0,31,0,0,25,4,4,4,91,c1g5,False
3,False,0,1,1,0,35,0,0,28,3,5,4,91,c1f4,False
3,False,0,1,1,0,34,0,0,28,2,5,4,91,c1e3,False
3,False,0,0,0,0,34,0,0,28,1,4,4,91,c1d2,False
2,False,0,0,0,0,34,0,0,29,2,4,4,91,b1c3,False
2,False,0,0,0,0,34,0,0,29,2,4,4,91,b1a3,False
2,False,0,0,0,0,34,0,0,29,1,4,4,91,b1d2,False
1,False,0,1,1,0,35,0,0,28,1,3,4,91,c4c5,False
1,False,0,0,0,0,33,0,0,28,1,4,4,91,g3g4,False
1,False,0,1,1,0,35,0,0,28,1,5,4,91,d3d4,False
1,False,0,0,0,0,34,0,0,29,1,4,4,91,h2h3,False
1,False,0,0,0,0,34,0,0,29,1,4,4,91,f2f3,False
1,False,0,0,0,0,34,0,0,29,1,5,4,91,e2e3,False
1,False,0,0,0,0,34,0,0,29,1,4,4,91,b2b3,False
1,False,0,0,0,0,34,0,0,29,1,4,4,91,a2a3,False
1,False,0,0,0,0,34,0,0,29,2,4,4,91,h2h4,False
1,False,0,1,1,0,35,0,0,29,2,5,4,91,f2f4,False
1,False,0,0,0,0,33,0,0,29,2,4,4,91,e2e4,False
1,False,0,0,0,0,34,0,0,28,2,4,4,91,b2b4,False
1,False,0,0,0,0,34,0,0,29,2,4,4,91,a2a4,False
5,False,-8,0,2,1,35,0,1,17,3,5,5,92,a4a7,False
5,False,-6,2,2,3,27,0,1,22,2,4,5,92,a4c6,False
5,False,0,1,1,0,34,0,1,17,2,4,5,92,a4a6,False
5,False,0,1,1,0,34,0,1,26,1,5,5,92,a4b5,False
5,False,0,1,-1,0,34,0,0,17,1,5,5,92,a4a5,False
5,False,0,0,-2,0,35,0,1,17,0,4,5,92,a4b4,False
5,False,0,-1,-3,0,35,0,1,26,-1,4,5,92,a4b3,False
5,False,0,0,-2,0,35,0,0,26,-1,4,5,92,a4a3,False
5,False,0,-2,-4,0,35,0,0,20,-2,4,5,92,a4c2,False
5,False,0,-2,-4,0,35,0,0,29,-3,4,5,92,a4d1,False
2,False,0,0,0,0,35,0,0,17,2,4,5,92,g1h3,False
2,False,0,1,1,0,35,0,0,17,2,6,5,92,g1f3,False
3,False,0,1,3,0,35,0,0,17,2,4,5,92,f1h3,False
3,False,0,0,0,0,35,0,0,19,1,4,5,92,f1g2,False
6,False,0,0,0,0,35,-2,0,16,1,4,5,92,e1d2,False
6,False,0,0,0,0,35,-2,0,16,0,4,5,92,e1d1,False
3,False,0,1,1,0,34,0,0,16,5,4,5,92,c1h6,False
3,False,0,1,9,0,32,0,0,16,4,4,5,92,c1g5,False
3,False,0,1,1,0,36,0,0,19,3,5,5,92,c1f4,False
3,False,0,0,0,0,35,0,0,19,2,5,5,92,c1e3,False
3,False,0,0,0,0,35,0,0,19,1,4,5,92,c1d2,False
2,False,0,0,0,0,35,0,0,29,2,4,5,92,b1c3,False
2,False,0,0,0,0,35,0,0,20,2,4,5,92,b1a3,False
2,False,0,0,0,0,35,0,0,20,1,4,5,92,b1d2,False
1,False,0,1,1,0,36,0,0,16,1,4,5,92,c4c5,True
1,False,0,0,0,0,34,0,0,16,1,4,5,92,g3g4,False
1,False,0,1,1,0,36,0,0,16,1,4,5,92,d3d4,False
1,False,0,0,0,0,35,0,0,17,1,4,5,92,h2h3,False
1,False,0,0,0,0,35,0,0,17,1,4,5,92,f2f3,False
1,False,0,0,0,0,35,0,0,17,1,5,5,92,e2e3,False
1,False,0,0,0,0,35,0,0,26,1,4,5,92,b2b3,False
1,False,0,0,0,0,35,0,0,17,1,4,5,92,a2a3,False
1,False,0,0,0,0,35,0,0,17,2,4,5,92,h2h4,False
1,False,0,1,1,0,36,0,0,17,2,5,5,92,f2f4,False
1,False,0,0,0,0,34,0,0,17,2,4,5,92,e2e4,False
1,False,0,0,0,0,35,0,0,17,2,4,5,92,b2b4,False
5,True,-6,2,9,3,2,0,0,16,3,4,6,93,a4d7,False
5,False,-8,0,2,1,32,0,1,17,3,4,6,93,a4a7,False
5,False,0,1,1,0,26,0,1,22,2,5,6,93,a4c6,False
5,False,0,0,-2,0,32,0,1,16,2,4,6,93,a4a6,False
5,False,0,0,0,0,26,0,1,17,1,4,6,93,a4b5,False
5,False,0,0,-2,0,32,0,0,17,1,4,6,93,a4a5,False
5,False,0,0,0,0,33,0,0,25,0,5,6,93,a4h4,True
5,False,0,0,0,0,32,0,0,16,0,5,6,93,a4g4,False
5,False,0,0,-2,0,34,0,0,28,0,6,6,93,a4f4,False
5,False,0,1,-1,0,32,0,1,30,0,7,6,93,a4e4,False
5,False,0,-1,-3,0,34,0,0,17,0,6,6,93,a4d4,False
5,False,0,-1,-3,0,33,0,0,29,0,6,6,93,a4c4,False
5,False,0,-1,-3,0,33,0,1,17,0,5,6,93,a4b4,False
5,False,0,0,-2,0,33,0,1,25,-1,5,6,93,a4b3,False
5,False,0,-1,-3,0,33,0,0,26,-1,4,6,93,a4a3,False
5,False,0,-2,-4,0,33,0,0,20,-2,4,6,93,a4c2,False
5,False,0,-2,-4,0,33,0,0,28,-3,4,6,93,a4d1,False
2,False,0,0,0,0,28,0,0,16,2,5,6,93,g1h3,False
2,False,0,1,1,0,28,0,0,16,2,6,6,93,g1f3,False
3,False,0,0,0,0,28,0,0,16,2,5,6,93,f1h3,False
3,False,0,1,1,0,28,0,1,18,1,6,6,93,f1g2,False
6,False,0,0,0,0,28,-2,0,15,1,5,6,93,e1d2,False
6,False,0,0,0,0,28,-2,0,15,0,5,6,93,e1d1,False
3,False,0,1,1,0,27,0,0,15,5,5,6,93,c1h6,False
3,False,0,1,3,0,27,0,0,15,4,5,6,93,c1g5,False
3,False,0,1,1,0,29,0,0,18,3,6,6,93,c1f4,False
3,False,0,0,0,0,28,0,0,19,2,5,6,93,c1e3,False
